		AU	AU	AU	AU	AU	AU	AT	AT	AT	AT	AT	AT	BE	BE	BE	BE	BE	BE	BR	BR	BR	BR	BR	BR	BG	BG	BG	BG	BG	BG	CA	CA	CA	CA	CA	CA	CN	CN	CN	CN	CN	CN	CY	CY	CY	CY	CY	CY	CZ	CZ	CZ	CZ	CZ	CZ	DK	DK	DK	DK	DK	DK	EE	EE	EE	EE	EE	EE	FI	FI	FI	FI	FI	FI	FR	FR	FR	FR	FR	FR	DE	DE	DE	DE	DE	DE	GR	GR	GR	GR	GR	GR	HU	HU	HU	HU	HU	HU	HR	HR	HR	HR	HR	HR	IN	IN	IN	IN	IN	IN	ID	ID	ID	ID	ID	ID	IE	IE	IE	IE	IE	IE	IT	IT	IT	IT	IT	IT	JP	JP	JP	JP	JP	JP	LV	LV	LV	LV	LV	LV	LT	LT	LT	LT	LT	LT	LU	LU	LU	LU	LU	LU	MT	MT	MT	MT	MT	MT	MX	MX	MX	MX	MX	MX	NL	NL	NL	NL	NL	NL	NO	NO	NO	NO	NO	NO	PL	PL	PL	PL	PL	PL	PT	PT	PT	PT	PT	PT	RO	RO	RO	RO	RO	RO	RU	RU	RU	RU	RU	RU	SK	SK	SK	SK	SK	SK	SI	SI	SI	SI	SI	SI	ZA	ZA	ZA	ZA	ZA	ZA	KR	KR	KR	KR	KR	KR	ES	ES	ES	ES	ES	ES	SE	SE	SE	SE	SE	SE	CH	CH	CH	CH	CH	CH	TR	TR	TR	TR	TR	TR	GB	GB	GB	GB	GB	GB	US	US	US	US	US	US	WA	WA	WA	WA	WA	WA	WL	WL	WL	WL	WL	WL	WE	WE	WE	WE	WE	WE	WF	WF	WF	WF	WF	WF	WM	WM	WM	WM	WM	WM
Precious metals	tonne	0.173755391	0	0	0.239498405	0.000885412	0	0.013998869	0	9.09361E-05	0.021996443	0.00044814	0	0.023245409	0	0	0.032721349	0.000167076	0	0.380149323	0	0	0.438589581	0.011156152	0	0.003096428	0	0	0.001609962	0.00013864	0	0.319048332	0	0	0.157274431	0.001570706	0	0.314653363	3.88073E-07	4.36007E-06	1.672041754	0.070148174	0	0.000521681	0	0	0.001108446	5.52539E-05	0	0.011645422	0.00313784	0.000338124	0.024995654	0.00099709	0	0.007496496	0	0.000121982	0.019153598	0	0	0.000567068	0	1.84422E-05	0.002383018	3.80511E-05	0	0.020233872	0	0	0.016557561	0.000450319	0	0.184296781	0	0.000661854	0.119098033	0.011356155	0	0.311788105	0	0.002236791	0.306141607	0.018005923	0	0.005860672	0	0	0.01567377	3.94559E-05	0	0.007482189	0	2.77294E-05	0.008481548	0.000351083	0	0.001413236	0	0	0.001285549	6.75494E-05	0	0.162306291	0.037271113	0.045044696	0.70848716	0.041581014	0	0.070898354	0	0	0.028998937	0.002143759	0	0.005011899	0	0	0.024409403	0.000787345	0	0.131140908	0	0	0.095853016	0.000913935	0	0.149091343	0	0	0.27499824	0.003181681	0	0.001485609	0	8.67341E-06	0.001773442	8.44823E-06	0	0.00573085	0	3.95845E-05	0.002736642	4.35487E-05	0	0.003325301	0	0	0.003917507	0	0	0.000364685	0	0	0.000542361	2.18946E-05	0	1.756342255	0	0	0.405356228	0.01892939	0	0.033767534	0	7.68658E-05	0.038898348	0.001316923	0	0.030009436	0	0.000990524	0.07944008	0.011994269	0	0.147107972	0.00567115	0.000652923	0.202352794	0.006528186	0	0.012176787	0	0	0.00593917	0.00015644	0	0.009918634	0	4.15682E-06	0.01404149	0.000333788	0	0.027013161	0.000145624	9.82233E-05	9.00796E-05	0.008769543	0	0.001848799	0	0	0.005745255	0.000166794	0	0.003226751	0	0	0.00191323	0.00025102	0	0.041879589	0	0	0.051935573	0.00132331	0	0.021003482	0	0	0.080517669	0.001516523	0	0.054863297	0	0.000593759	0.074239341	0.000579294	0	0.034376647	0	0	0.037325295	0.00157927	0	0.019189513	0	0	0.037183919	0	0	0.008046407	0	1.72049E-05	0.025786281	0.004076183	0	0.201731965	0	0	0.072105426	0.000170924	0	1.6587998	0	0	3.327642542	0.072289114	0	0.434436379	2.96262E-05	0.000493559	0.749023464	0	0	1.561427305	0	0.000119997	1.278729765	0	0	0.014475588	3.07826E-06	3.92553E-05	0.005494894	0.003108348	0.023750887	0.149500283	1.09064E-05	0.000359406	0.173495916	0	0	0.229352466	4.13548E-06	0.000705789	0.410626646	0	0
Aluminium	tonne	29652.44877	0	0	47244.42357	165.8460784	0	2972.603835	0	16.27107719	4669.296199	85.64933145	0	6056.239951	0	0	8626.004548	42.66820396	0	25248.43222	0	0	30250.17012	1355.948075	0	589.1512449	0	0	159.6438395	13.10177779	0	33460.36137	0	0	16756.27907	167.9202581	0	71416.69901	0.10576343	1.188271446	363842.169	14543.51837	0	198.7577028	0	0	274.7860619	11.07096166	0	1678.037161	616.4149601	60.87479604	3674.638578	149.8955311	0	4470.895411	0	73.41318625	15916.65048	0	0	123.7702402	0	4.625990218	521.7421961	9.544645804	0	2659.458536	0	0	2150.546521	49.20505514	0	52016.19253	0	106.7129259	30481.83334	2036.947447	0	64386.84519	0	457.7656303	63054.08164	3699.156253	0	1536.44508	0	0	3334.506847	7.397551189	0	1410.243096	0	12.19394076	1688.124579	70.6250906	0	519.147814	0	0	686.6161391	40.25191592	0	5138.459144	1161.817652	1405.506603	30584.01468	1451.557584	0	24753.50838	0	0	11406.69986	862.6576851	0	2690.785585	0	0	5471.779897	139.4642675	0	28689.80334	0	0	20872.19013	183.1908105	0	74326.44475	0	0	126452.8848	1212.870114	0	245.6300368	0	1.414638263	289.9096567	2.920469334	0	1118.645485	0	12.32508628	649.2609643	12.41744493	0	1473.133735	0	0	1579.460688	0	0	76.87890092	0	0	61.96591755	1.843040552	0	166036.1119	0	0	30975.03624	1749.421555	0	6668.962647	0	7.556682694	6571.322613	184.692953	0	8299.534264	0	198.8971527	16977.32415	2408.447588	0	23263.86472	697.3976412	80.03271675	31817.99281	753.3725672	0	4123.038916	0	0	1937.28689	54.61930625	0	10981.52708	0	4.801899862	15551.34704	374.2414837	0	7458.511861	59.92128138	51.07958489	46.08094016	4515.826214	0	402.815169	0	0	1251.225293	36.74620516	0	1097.039805	0	0	697.2104099	123.6470318	0	51665.35937	0	0	57663.72345	1604.137457	0	6086.486968	0	0	16504.18106	356.8071829	0	14501.33663	0	77.8204681	16714.56506	76.20277519	0	7958.980142	0	0	9001.992459	373.0822312	0	4240.817074	0	0	6475.215311	0	0	2105.528159	0	3.225905368	6933.361294	909.1682041	0	87772.93031	0	0	26756.43518	81.07630002	0	190191.889	0	0	389450.8796	8619.737853	0	41716.51315	2.993572412	67.24683647	80337.26417	0	0	29884.87397	0	3.167754675	27657.76464	0	0	4263.279312	0.867366203	14.77094727	1742.551145	1090.878203	7189.740519	34705.64346	2.333416422	70.91028792	38248.79816	0	0	41417.02839	0.751082418	129.5451054	74531.673	0	0
Lead	tonne	104.9178519	0	0	147.6843053	0.541735589	0	27.4962498	0	0.200988409	43.21638893	0.950253141	0	47.3968872	0	0	67.32342185	0.335502455	0	165.7109337	0	0	194.0609205	6.441463488	0	3.169076473	0	0	0.762932606	0.061803712	0	339.6550093	0	0	168.0900559	1.680164507	0	174.105691	0.000477196	0.005361383	739.5811967	27.85527738	0	0.553696797	0	0	0.921147711	0.041371579	0	18.33764732	11.57949716	1.023561236	42.30625977	1.821472624	0	11.40681745	0	0.184853856	24.01421081	0	0	1.104427577	0	0.049368036	4.677376527	0.101859363	0	21.2186409	0	0	17.30063918	0.447866318	0	326.1431724	0	0.951900322	202.1835727	16.89689963	0	481.8669717	0	3.702750538	483.0138611	28.96618302	0	7.602075999	0	0	16.03564024	0.034840888	0	9.965740621	0	0.062043194	11.61943785	0.483664803	0	2.386537834	0	0	1.713638802	0.081140891	0	30.10919935	6.875211893	8.312101763	148.9056245	8.003263855	0	20.04058853	0	0	9.674077295	0.73752653	0	7.797032662	0	0	33.16875726	1.046573442	0	288.9498758	0	0	215.1395174	2.68983487	0	100.8032079	0	0	194.8936097	2.4655757	0	1.509686433	0	0.008731954	1.788201296	0.015020713	0	7.423984708	0	0.067322981	3.946663783	0.070080828	0	4.133417963	0	0	4.944380523	0	0	0.3561729	0	0	0.345388453	0.011625514	0	394.024723	0	0	92.25840163	4.253890363	0	69.93907344	0	0.120726511	74.9591331	2.347096205	0	32.91903418	0	1.038172482	83.92286678	12.57124085	0	60.86644789	2.21516896	0.25486334	83.60414323	2.517400152	0	27.5192875	0	0	12.98760424	0.363278653	0	11.82082225	0	0.005440191	16.74690795	0.409209234	0	26.1671727	0.146897195	0.10223737	0.093534902	9.114717823	0	5.452511771	0	0	16.95409227	0.484444759	0	6.37788328	0	0	3.733972548	0.457110675	0	18.66220754	0	0	25.92310036	0.602001829	0	47.80329874	0	0	154.4674441	3.103087822	0	105.2175503	0	0.590451902	122.2247476	0.577994853	0	41.1504445	0	0	45.51602114	1.907731195	0	32.86814176	0	0	58.04090282	0	0	8.557966479	0	0.020078024	27.1666423	4.55487021	0	311.9654379	0	0	104.90882	0.273909124	0	1472.982909	0	0	3054.713446	68.37006378	0	141.8238112	0.010236642	0.236545313	276.4815542	0	0	220.5680404	0	0.02362473	205.0254347	0	0	15.21801001	0.003337232	0.032997167	5.456588009	2.815692277	24.4671475	83.6447248	0.006717185	0.239902183	103.3534851	0	0	161.0178618	0.00296332	0.524769031	293.5944092	0	0
Copper	tonne	2424.020305	0	0	4362.76506	14.71593826	0	289.1354224	0	4.251132448	455.5375786	16.68298489	0	1012.856853	0	0	1428.203183	7.258943816	0	3703.814442	0	0	4338.762614	144.6849601	0	230.3092539	0	0	123.4650815	10.64839957	0	3134.395771	0	0	1613.562122	16.26484087	0	3092.542633	0.014200585	0.159546162	22004.49663	1232.887599	0	14.71981868	0	0	85.53894656	5.230064406	0	110.182069	54.18997953	5.011816674	247.369015	10.36171608	0	219.1688636	0	3.553391363	472.5009971	0	0	11.37986861	0	0.547233297	48.29875375	1.129087556	0	591.0376946	0	0	492.2541787	16.49403862	0	2608.252602	0	13.13444486	1832.892873	215.6736109	0	4896.524467	0	68.28267903	6139.628357	436.2906635	0	128.0564949	0	0	419.2593034	1.154194486	0	100.751859	0	1.190087476	124.7021316	5.249486695	0	28.24974105	0	0	41.99463572	2.523900599	0	740.970236	167.0960782	202.1778145	4607.482863	212.5849067	0	713.8901914	0	0	362.6678161	27.88051649	0	87.87564035	0	0	250.3512988	7.213512624	0	1973.478955	0	0	1506.838345	24.79910687	0	4654.887239	0	0	9755.734454	140.3720071	0	25.5830679	0	0.145995964	29.96602983	0.409514031	0	101.6404434	0	1.92952279	79.25450055	1.81792657	0	65.22368018	0	0	88.31655677	0	0	7.294857172	0	0	12.75422504	0.538832014	0	3831.41414	0	0	894.4358026	41.34939983	0	961.5242737	0	1.855945409	1059.129142	34.20811591	0	597.8317244	0	17.20168936	1414.170781	208.2954265	0	1338.258913	98.61495869	11.41471023	1883.824749	125.1690943	0	209.1663231	0	0	107.4829298	2.56500352	0	144.8970742	0	0.120609809	206.6721482	6.281230139	0	448.447868	5.342554751	5.18565611	4.642406779	456.3596525	0	30.50172309	0	0	93.19904289	3.927041094	0	65.77931612	0	0	41.16087414	6.885943674	0	2750.886362	0	0	3313.82183	86.49009648	0	283.0783291	0	0	1501.448958	25.47787259	0	1171.984407	0	18.38398214	1795.411749	17.91605294	0	1185.787014	0	0	1326.433351	55.27977562	0	330.2466469	0	0	691.1779058	0	0	127.4057387	0	0.364660383	394.8680875	75.92284272	0	4399.046028	0	0	1646.778465	3.619091894	0	8903.087753	0	0	18830.54557	428.6112254	0	4451.349879	0.324214112	7.814342743	8843.051822	0	0	16024.85132	0	1.730731547	14948.02111	0	0	221.2630711	0.03685983	1.433953047	116.265865	93.0898178	413.6366952	3516.30287	0.309644742	11.80570246	4623.345845	0	0	2341.572265	0.047790865	9.922921641	4685.489394	0	0
non-ferrous metals	tonne	718.1942837	0	0	979.469262	3.63551706	0	74.88713682	0	0.433340306	117.6429875	2.231056115	0	123.6993553	0	0	176.855421	0.865802561	0	1581.987124	0	0	1833.299808	50.88048157	0	10.44184839	0	0	2.268966398	0.181476755	0	367.9293187	0	0	183.7248333	1.840030731	0	1117.647075	0.001216055	0.013662603	5662.608508	224.2284696	0	2.664690065	0	0	4.218371784	0.184578122	0	73.5575824	27.26864997	2.686809273	161.1895697	6.580127938	0	35.56751658	0	0.577514674	82.48978627	0	0	3.887826397	0	0.080610386	16.21472025	0.166320624	0	114.2663594	0	0	93.66964261	2.606927645	0	1012.76055	0	2.389723431	605.688209	44.21074869	0	1542.618299	0	9.798134005	1463.718385	83.21250888	0	35.36056297	0	0	75.02336675	0.163713372	0	48.64781975	0	0.164621896	54.94414218	2.272659474	0	6.661864279	0	0	4.0351334	0.172605991	0	482.8596125	111.0657117	134.2165969	2024.844178	122.3291637	0	162.4897089	0	0	63.7576835	4.672368151	0	33.5234141	0	0	65.23208852	1.628484936	0	481.7184412	0	0	353.6995077	3.632248376	0	408.0316501	0	0	778.7864895	9.625719029	0	4.964866053	0	0.028852852	5.904046857	0.038704348	0	18.75926741	0	0.14065683	9.235401563	0.151991013	0	16.55279551	0	0	17.93206871	0	0	1.173090773	0	0	1.369810897	0.050585169	0	625.2568328	0	0	139.6225388	6.713298906	0	143.2419219	0	0.212457228	148.4521835	4.462916724	0	118.158655	0	4.102353562	326.2440208	49.67543983	0	244.0663353	8.501603742	0.977616488	334.8931517	9.561560113	0	73.23544977	0	0	35.04918424	0.955897053	0	47.29078118	0	0.021007287	66.97870467	1.619336762	0	93.28481338	0.559350527	0.407822655	0.371822829	36.28323092	0	18.11209847	0	0	56.39005025	1.555813535	0	16.65264368	0	0	9.702326538	1.154944406	0	5397.018624	0	0	6160.669155	168.1770376	0	157.7729078	0	0	585.7286131	11.16054332	0	211.2150523	0	0.785703044	230.6684103	0.771836539	0	138.8648254	0	0	154.5742584	6.457958638	0	81.53649965	0	0	145.21757	0	0	23.31729668	0	0.041705973	75.9115128	10.80642225	0	881.6404484	0	0	295.0553112	0.776161902	0	2122.630075	0	0	4192.840596	89.77033422	0	1044.733399	0.071969859	1.28366127	1842.250016	0	0	686.9777406	0	0.078983356	658.3123566	0	0	70.96538552	0.015576954	0.152679075	25.399186	13.06496661	114.0239217	1074.655594	0.06847739	1.957400185	1145.789774	0	0	595.8791527	0.010911314	1.915158027	1081.630799	0	0
Construction materials and mining waste (excl. unused mining material)	tonne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oils and hazardous materials	tonne	362.1505381	0	0	513.297795	1.878100812	0	127.0268936	0	0.631150015	199.4979096	3.459215721	0	216.8731221	0	0	306.3685269	1.549498897	0	1310.469915	0	0	1523.932486	45.04782539	0	39.6569502	0	0	13.25215277	1.108758789	0	873.5506634	0	0	433.3722857	4.334152262	0	2510.893582	0.001428763	0.016052418	14370.94126	620.7871045	0	2.940509099	0	0	6.340179601	0.317689265	0	58.36804224	64.64031329	5.313430682	146.990745	6.849792463	0	54.3714738	0	0.882325313	122.6324743	0	0	2.598683227	0	0.10133586	10.96583472	0.20908278	0	79.95841052	0	0	65.08203375	1.644162392	0	1774.675909	0	4.123657641	1058.857767	76.53921931	0	1960.858427	0	16.76844263	2033.846911	125.7473091	0	36.27723911	0	0	91.68403021	0.223933649	0	56.54723107	0	0.380719124	66.29902168	2.762719957	0	10.64043102	0	0	8.147687192	0.398307611	0	523.8589499	119.958425	145.0034732	2438.395334	136.7206834	0	112.965528	0	0	53.26575419	4.044606537	0	36.64255374	0	0	112.4132508	3.305553094	0	821.6052079	0	0	610.6664981	7.465626999	0	459.5925047	0	0	858.8046286	10.19688495	0	5.136822766	0	0.029555226	6.0579115	0.063341491	0	28.91142724	0	0.32594968	16.9655472	0.327238946	0	20.34201816	0	0	25.80556647	0	0	2.215859056	0	0	2.43748617	0.087611448	0	1546.525634	0	0	355.3747391	16.65954979	0	579.9810219	0	1.20758111	651.6922155	21.50514054	0	142.8725024	0	5.376612672	422.1722883	65.10545598	0	174.8517568	8.063437432	0.93006787	241.7249289	9.609740454	0	141.9227383	0	0	68.37101606	1.842376574	0	87.1563912	0	0.029443123	123.2016154	2.76684796	0	131.3365358	0.872675461	0.677680264	0.615115482	60.13154647	0	20.35055074	0	0	63.36421363	1.744402394	0	29.42816953	0	0	17.29557504	2.163780348	0	88.55623487	0	0	115.5346763	2.823512183	0	193.3152849	0	0	655.1826751	12.91824461	0	648.7505171	0	4.172977006	773.1815383	4.081327289	0	165.3595449	0	0	182.8331168	7.664626569	0	136.267771	0	0	233.6537041	0	0	42.90711993	0	0.14092715	130.3441388	27.80450749	0	1539.441869	0	0	512.291876	1.359489265	0	4381.242014	0	0	8911.448422	196.0559533	0	807.5921453	0.059049799	1.448269567	1617.304667	0	0	885.9959128	0	0.120255865	916.2400559	0	0	163.1025768	0.035246065	0.396324253	60.13366986	32.50992326	264.8213291	672.2776685	0.054506762	1.960901969	835.9820551	0	0	925.6913381	0.017609077	3.29640948	1738.608753	0	0
Sewage	tonne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mining waste	tonne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused waste	tonne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
